x,y,R,G,B
143,188,20,44,180
144,188,13,41,184
145,188,10,40,186
146,188,10,40,188
147,188,9,39,189
148,188,8,37,191
149,188,7,36,192
150,188,6,34,193
151,188,6,34,195
152,188,11,39,201
153,188,10,38,200
154,188,9,37,198
155,188,8,36,197
156,188,7,35,194
157,188,6,34,193
158,188,5,34,190
159,188,8,32,182
160,188,14,30,169
161,188,18,28,160
162,188,16,26,158
163,188,12,23,151
164,188,7,21,144
165,188,4,18,140
166,188,1,16,135
167,188,0,15,134
168,188,7,22,141
169,188,6,22,144
170,188,7,22,149
171,188,7,21,152
172,188,7,20,158
173,188,8,21,162
174,188,8,20,166
175,188,8,20,168
176,188,3,19,166
177,188,3,19,166
178,188,3,19,167
179,188,3,19,166
180,188,3,19,167
181,188,3,19,166
182,188,3,19,167
0,189,0,6,49
1,189,0,6,47
2,189,0,4,42
3,189,0,5,39
4,189,0,3,32
5,189,0,4,29
6,189,0,3,27
7,189,0,4,23
8,189,4,9,29
9,189,4,9,29
10,189,2,8,32
11,189,2,7,36
12,189,1,8,37
13,189,0,7,40
14,189,0,4,40
15,189,0,2,38
16,189,0,1,30
17,189,0,2,30
18,189,0,4,33
19,189,0,6,39
20,189,0,6,42
21,189,0,6,47
22,189,0,6,51
23,189,0,6,56
24,189,0,8,62
25,189,5,17,77
26,189,5,19,82
27,189,2,17,84
28,189,2,17,86
29,189,0,10,82
30,189,0,7,82
31,189,0,17,89
32,189,1,14,82
33,189,0,10,74
34,189,0,7,71
35,189,0,8,72
36,189,0,11,75
37,189,0,11,75
38,189,0,5,71
39,189,0,0,66
40,189,0,9,78
41,189,0,8,77
42,189,0,8,77
43,189,0,8,77
44,189,0,8,79
45,189,0,8,79
46,189,0,8,79
47,189,0,8,79
48,189,0,3,72
49,189,0,8,74
50,189,1,12,78
51,189,1,12,78
52,189,0,10,76
53,189,0,10,74
54,189,3,14,78
55,189,7,18,82
56,189,4,15,79
57,189,1,12,74
58,189,0,8,70
59,189,0,7,67
60,189,0,9,69
61,189,0,11,71
62,189,0,12,72
63,189,1,10,75
64,189,0,2,76
65,189,0,0,78
66,189,0,0,74
67,189,0,0,73
68,189,0,4,75
69,189,0,11,85
70,189,0,17,101
71,189,1,21,107
72,189,0,15,101
73,189,0,8,94
74,189,0,9,102
75,189,0,5,102
76,189,17,22,122
77,189,3,8,92
78,189,5,11,61
79,189,9,12,43
80,189,0,0,21
81,189,10,6,33
82,189,12,15,50
83,189,0,0,51
84,189,0,3,94
85,189,8,18,129
86,189,38,47,164
87,189,14,25,117
88,189,0,0,43
89,189,1,14,33
90,189,0,1,25
91,189,0,0,19
92,189,11,14,23
93,189,5,9,18
94,189,1,4,21
95,189,0,0,31
96,189,2,11,68
97,189,19,30,112
98,189,42,53,159
99,189,47,60,188
100,189,39,53,202
101,189,37,53,211
102,189,36,58,219
103,189,33,57,215
104,189,34,60,215
105,189,29,56,209
106,189,33,59,214
107,189,39,62,218
108,189,39,59,218
109,189,40,56,214
110,189,42,55,213
111,189,38,54,202
112,189,22,44,181
113,189,21,44,174
114,189,19,42,170
115,189,16,40,166
116,189,15,36,163
117,189,13,35,157
118,189,12,32,153
119,189,11,32,151
120,189,11,30,150
121,189,11,30,148
122,189,12,29,147
123,189,12,29,147
124,189,12,27,146
125,189,11,26,145
126,189,11,26,145
127,189,10,25,142
128,189,10,25,140
129,189,9,25,138
130,189,7,23,136
131,189,4,20,131
132,189,0,17,125
133,189,0,14,120
134,189,0,12,118
135,189,0,11,115
136,189,0,13,117
137,189,0,15,121
138,189,0,17,123
139,189,3,20,128
140,189,6,22,133
141,189,9,25,138
142,189,12,28,141
143,189,12,29,145
144,189,9,33,155
145,189,9,34,160
146,189,9,34,161
147,189,10,34,166
148,189,10,34,168
149,189,11,34,172
150,189,11,34,176
151,189,11,34,176
152,189,15,37,182
153,189,14,36,181
154,189,13,35,180
155,189,12,35,177
156,189,11,34,174
157,189,10,33,173
158,189,9,32,170
159,189,11,32,160
160,189,7,18,133
161,189,9,18,123
162,189,7,16,121
163,189,4,13,114
164,189,0,10,107
165,189,0,8,102
166,189,0,6,100
167,189,0,5,99
168,189,0,11,104
169,189,0,11,108
170,189,0,14,117
171,189,3,17,124
172,189,6,19,134
173,189,8,23,142
174,189,13,24,148
175,189,12,26,151
176,189,7,21,146
177,189,6,21,146
178,189,7,21,146
179,189,6,21,146
180,189,7,21,146
181,189,6,21,146
182,189,7,21,146
0,190,0,4,49
1,190,0,4,46
2,190,0,3,42
3,190,0,2,38
4,190,0,2,32
5,190,0,3,29
6,190,0,2,25
7,190,0,2,23
8,190,11,12,33
9,190,7,8,29
10,190,2,4,29
11,190,2,3,31
12,190,2,5,36
13,190,3,7,42
14,190,3,7,44
15,190,1,5,42
16,190,0,2,35
17,190,0,2,35
18,190,0,3,38
19,190,0,4,42
20,190,3,6,49
21,190,5,9,56
22,190,7,13,65
23,190,8,14,72
24,190,12,20,83
25,190,8,17,84
26,190,3,13,85
27,190,6,18,94
28,190,9,20,100
29,190,0,8,90
30,190,0,0,85
31,190,0,6,85
32,190,1,11,70
33,190,0,9,58
34,190,0,7,58
35,190,0,7,58
36,190,0,8,59
37,190,0,9,60
38,190,0,9,62
39,190,0,9,62
40,190,0,6,61
41,190,0,6,61
42,190,0,7,62
43,190,0,7,62
44,190,0,8,65
45,190,0,9,66
46,190,1,10,67
47,190,2,11,70
48,190,14,22,85
49,190,20,28,93
50,190,22,30,95
51,190,14,22,87
52,190,1,9,74
53,190,0,2,65
54,190,0,4,67
55,190,2,10,72
56,190,0,5,67
57,190,0,8,70
58,190,4,12,74
59,190,5,14,73
60,190,3,12,71
61,190,0,9,68
62,190,0,7,66
63,190,0,4,70
64,190,2,0,78
65,190,6,2,78
66,190,8,11,64
67,190,8,16,65
68,190,5,16,80
69,190,0,13,86
70,190,0,10,86
71,190,0,7,83
72,190,0,15,86
73,190,0,7,84
74,190,0,1,95
75,190,0,1,100
76,190,7,12,104
77,190,0,0,77
78,190,0,3,56
79,190,15,16,46
80,190,12,6,16
81,190,3,0,0
82,190,4,7,12
83,190,0,5,31
84,190,0,0,55
85,190,0,8,88
86,190,11,23,109
87,190,0,3,66
88,190,0,4,14
89,190,0,11,9
90,190,1,3,24
91,190,0,0,23
92,190,2,1,15
93,190,0,0,16
94,190,0,0,35
95,190,11,10,67
96,190,0,1,67
97,190,8,17,94
98,190,14,25,114
99,190,10,24,123
100,190,11,28,136
101,190,8,30,141
102,190,1,27,137
103,190,0,25,134
104,190,18,48,158
105,190,24,53,170
106,190,26,49,177
107,190,24,44,177
108,190,29,43,178
109,190,26,39,169
110,190,22,32,153
111,190,20,33,147
112,190,0,19,128
113,190,0,20,126
114,190,0,20,123
115,190,0,18,119
116,190,0,16,118
117,190,0,15,113
118,190,0,14,110
119,190,0,14,108
120,190,0,11,106
121,190,0,12,105
122,190,0,10,104
123,190,0,10,102
124,190,0,9,101
125,190,0,8,100
126,190,0,7,100
127,190,0,5,99
128,190,0,9,99
129,190,0,9,98
130,190,0,8,97
131,190,0,7,94
132,190,0,6,91
133,190,0,6,88
134,190,0,6,86
135,190,0,5,85
136,190,0,3,83
137,190,0,3,83
138,190,0,4,86
139,190,0,5,90
140,190,0,6,93
141,190,0,8,97
142,190,0,9,98
143,190,0,10,99
144,190,0,10,99
145,190,0,12,102
146,190,0,14,106
147,190,0,16,112
148,190,0,19,119
149,190,0,20,122
150,190,0,22,128
151,190,0,22,131
152,190,5,27,138
153,190,5,27,136
154,190,4,26,135
155,190,3,26,132
156,190,1,24,128
157,190,0,23,127
158,190,0,22,124
159,190,3,22,117
160,190,0,8,90
161,190,0,8,81
162,190,0,7,80
163,190,0,7,76
164,190,0,7,73
165,190,0,6,68
166,190,0,7,68
167,190,0,6,67
168,190,0,6,71
169,190,0,8,77
170,190,0,9,84
171,190,0,12,90
172,190,0,14,101
173,190,0,17,107
174,190,3,18,113
175,190,4,19,114
176,190,1,17,105
177,190,1,17,104
178,190,2,16,104
179,190,1,17,104
180,190,2,16,104
181,190,1,17,104
182,190,2,16,104
0,191,0,11,74
1,191,0,9,70
2,191,0,6,66
3,191,0,4,60
4,191,0,3,55
5,191,0,3,52
6,191,0,4,51
7,191,0,5,51
8,191,0,4,48
9,191,0,3,49
10,191,0,0,47
11,191,0,0,46
12,191,0,0,50
13,191,0,0,54
14,191,0,6,62
15,191,0,10,69
16,191,0,0,57
17,191,0,0,57
18,191,0,0,57
19,191,0,0,58
20,191,0,0,66
21,191,0,4,76
22,191,3,12,89
23,191,6,17,97
24,191,7,19,105
25,191,0,11,100
26,191,0,10,103
27,191,14,28,125
28,191,31,46,147
29,191,21,35,140
30,191,4,21,127
31,191,7,23,119
32,191,0,9,87
33,191,0,11,76
34,191,0,8,76
35,191,0,6,74
36,191,0,5,73
37,191,0,7,75
38,191,0,10,80
39,191,0,13,83
40,191,0,9,79
41,191,0,7,77
42,191,0,3,75
43,191,0,2,74
44,191,0,3,75
45,191,0,8,80
46,191,1,13,85
47,191,5,17,93
48,191,0,0,82
49,191,0,12,96
50,191,11,23,107
51,191,10,22,106
52,191,2,14,98
53,191,1,13,97
54,191,11,23,105
55,191,23,35,117
56,191,0,0,81
57,191,0,9,88
58,191,7,19,101
59,191,11,24,103
60,191,6,19,98
61,191,0,12,91
62,191,0,6,85
63,191,0,2,87
64,191,0,3,100
65,191,0,3,91
66,191,0,4,68
67,191,0,3,63
68,191,0,1,79
69,191,0,1,89
70,191,0,5,94
71,191,0,8,94
72,191,0,6,88
73,191,0,12,100
74,191,0,8,113
75,191,0,3,112
76,191,0,7,107
77,191,0,7,96
78,191,0,9,83
79,191,10,17,72
80,191,3,3,37
81,191,2,3,23
82,191,0,1,12
83,191,0,3,20
84,191,0,5,42
85,191,15,28,81
86,191,0,5,74
87,191,0,3,58
88,191,6,16,25
89,191,0,3,0
90,191,9,10,31
91,191,11,11,37
92,191,0,0,14
93,191,1,5,30
94,191,1,3,60
95,191,0,0,69
96,191,0,0,87
97,191,0,13,106
98,191,0,13,109
99,191,0,10,109
100,191,0,17,119
101,191,0,15,118
102,191,0,7,107
103,191,0,11,110
104,191,0,5,108
105,191,0,17,127
106,191,0,11,132
107,191,0,1,129
108,191,0,7,137
109,191,0,8,133
110,191,0,3,118
111,191,0,9,117
112,191,0,9,117
113,191,0,10,117
114,191,0,10,115
115,191,0,10,113
116,191,0,9,112
117,191,0,9,110
118,191,0,9,109
119,191,0,9,107
120,191,0,7,103
121,191,0,7,103
122,191,0,6,102
123,191,0,6,100
124,191,0,4,101
125,191,0,3,98
126,191,0,1,99
127,191,0,2,97
128,191,0,1,96
129,191,0,1,95
130,191,0,2,96
131,191,0,3,95
132,191,0,5,94
133,191,0,6,95
134,191,0,7,95
135,191,0,9,94
136,191,0,7,95
137,191,0,6,94
138,191,0,6,95
139,191,0,5,94
140,191,0,4,96
141,191,0,3,97
142,191,0,3,97
143,191,0,5,97
144,191,0,7,97
145,191,0,8,100
146,191,0,8,101
147,191,0,8,104
148,191,0,9,109
149,191,0,8,110
150,191,0,9,113
151,191,0,9,115
152,191,0,12,118
153,191,0,12,118
154,191,0,11,117
155,191,0,10,114
156,191,0,9,113
157,191,0,7,109
158,191,0,7,109
159,191,0,6,103
160,191,0,2,89
161,191,0,2,81
162,191,0,4,82
163,191,0,6,83
164,191,0,7,82
165,191,0,9,81
166,191,0,11,80
167,191,0,12,83
168,191,0,9,82
169,191,0,8,84
170,191,0,8,88
171,191,0,7,92
172,191,0,6,94
173,191,0,5,98
174,191,0,5,101
175,191,0,4,99
176,191,0,7,96
177,191,0,7,93
178,191,0,7,93
179,191,0,7,93
180,191,0,7,93
181,191,0,7,93
182,191,0,7,93
0,192,0,17,115
1,192,0,18,116
2,192,0,18,116
3,192,0,19,115
4,192,0,21,114
5,192,0,22,115
6,192,0,22,114
7,192,0,23,115
8,192,0,16,108
9,192,0,16,108
10,192,0,17,109
11,192,0,17,110
12,192,0,17,110
13,192,0,18,113
14,192,0,19,113
15,192,0,18,115
16,192,0,17,119
17,192,0,18,122
18,192,0,19,125
19,192,0,19,128
20,192,0,20,131
21,192,0,20,135
22,192,0,22,138
23,192,0,22,141
24,192,10,34,158
25,192,10,35,161
26,192,11,36,165
27,192,10,37,168
28,192,12,39,172
29,192,14,40,176
30,192,15,41,178
31,192,17,41,175
32,192,8,32,154
33,192,10,33,149
34,192,11,34,150
35,192,11,34,150
36,192,11,34,150
37,192,12,35,151
38,192,12,35,151
39,192,12,35,151
40,192,15,38,154
41,192,15,38,154
42,192,16,38,157
43,192,17,39,158
44,192,19,41,160
45,192,20,42,161
46,192,21,43,162
47,192,21,43,163
48,192,21,45,167
49,192,21,45,169
50,192,22,46,170
51,192,22,46,170
52,192,23,47,171
53,192,24,48,172
54,192,25,49,173
55,192,25,49,173
56,192,25,49,173
57,192,25,49,171
58,192,26,50,174
59,192,26,50,172
60,192,27,51,173
61,192,28,52,174
62,192,29,53,175
63,192,29,53,175
64,192,33,57,181
65,192,32,58,177
66,192,32,59,172
67,192,31,61,171
68,192,31,60,177
69,192,30,60,180
70,192,31,61,181
71,192,30,62,181
72,192,33,66,182
73,192,34,66,185
74,192,35,64,190
75,192,35,64,190
76,192,37,65,190
77,192,37,66,186
78,192,39,66,181
79,192,43,65,174
80,192,53,67,166
81,192,52,65,144
82,192,0,0,53
83,192,0,15,49
84,192,0,3,28
85,192,23,37,72
86,192,89,92,159
87,192,0,0,61
88,192,0,0,34
89,192,16,12,35
90,192,0,0,21
91,192,1,3,24
92,192,0,3,12
93,192,0,3,27
94,192,0,3,66
95,192,58,81,175
96,192,59,85,204
97,192,57,84,215
98,192,56,85,215
99,192,56,84,217
100,192,54,84,218
101,192,52,85,218
102,192,51,84,217
103,192,51,84,217
104,192,45,78,211
105,192,45,77,212
106,192,44,75,215
107,192,45,73,216
108,192,45,73,216
109,192,45,72,213
110,192,44,72,208
111,192,44,72,207
112,192,37,65,198
113,192,37,65,198
114,192,36,65,195
115,192,35,64,194
116,192,34,63,193
117,192,34,63,193
118,192,33,62,190
119,192,33,62,190
120,192,29,58,186
121,192,29,56,185
122,192,29,56,185
123,192,28,56,182
124,192,27,54,183
125,192,26,54,180
126,192,26,53,182
127,192,25,53,179
128,192,28,53,180
129,192,28,53,180
130,192,28,53,180
131,192,27,52,178
132,192,26,51,177
133,192,25,50,176
134,192,25,50,176
135,192,24,50,173
136,192,33,58,184
137,192,33,58,184
138,192,32,57,183
139,192,31,56,182
140,192,31,56,182
141,192,30,55,182
142,192,29,54,181
143,192,29,54,181
144,192,28,55,184
145,192,26,55,185
146,192,25,54,184
147,192,24,52,185
148,192,23,51,184
149,192,22,50,185
150,192,21,49,184
151,192,21,49,184
152,192,25,53,188
153,192,24,52,187
154,192,23,51,186
155,192,22,50,185
156,192,21,49,184
157,192,20,48,183
158,192,19,47,182
159,192,20,47,178
160,192,13,38,165
161,192,12,38,161
162,192,11,37,160
163,192,8,36,159
164,192,6,35,155
165,192,4,33,153
166,192,3,32,152
167,192,2,32,152
168,192,8,38,158
169,192,7,39,160
170,192,7,39,162
171,192,4,38,161
172,192,4,38,162
173,192,4,38,164
174,192,3,37,163
175,192,5,36,163
176,192,6,34,157
177,192,5,34,154
178,192,7,33,154
179,192,6,32,153
180,192,5,31,152
181,192,4,30,151
182,192,4,30,151
0,193,1,31,155
1,193,1,31,155
2,193,2,32,156
3,193,3,33,157
4,193,4,34,158
5,193,3,35,158
6,193,4,36,159
7,193,2,36,159
8,193,7,41,164
9,193,7,41,164
10,193,7,41,164
11,193,7,43,165
12,193,7,43,165
13,193,7,43,165
14,193,8,44,166
15,193,8,44,167
16,193,9,40,167
17,193,10,40,170
18,193,11,41,173
19,193,12,42,176
20,193,13,42,178
21,193,14,43,179
22,193,15,44,182
23,193,13,44,184
24,193,14,45,188
25,193,14,44,190
26,193,14,46,193
27,193,16,47,197
28,193,18,49,201
29,193,19,50,202
30,193,20,51,204
31,193,22,52,202
32,193,30,58,202
33,193,31,58,201
34,193,32,59,202
35,193,32,59,202
36,193,32,59,202
37,193,33,60,203
38,193,33,60,203
39,193,33,60,203
40,193,36,63,206
41,193,36,63,206
42,193,37,64,207
43,193,38,65,208
44,193,40,67,210
45,193,41,68,211
46,193,42,69,212
47,193,41,69,212
48,193,43,71,215
49,193,41,72,215
50,193,42,72,218
51,193,42,73,216
52,193,43,73,219
53,193,44,75,218
54,193,44,74,220
55,193,45,76,219
56,193,49,79,225
57,193,49,80,223
58,193,50,80,226
59,193,51,82,225
60,193,51,81,227
61,193,52,83,226
62,193,53,83,229
63,193,52,84,227
64,193,56,89,228
65,193,54,90,226
66,193,54,90,228
67,193,54,90,226
68,193,55,91,229
69,193,55,91,227
70,193,55,91,229
71,193,56,92,228
72,193,59,95,233
73,193,59,95,231
74,193,60,96,234
75,193,60,96,232
76,193,60,96,234
77,193,61,97,233
78,193,61,97,235
79,193,64,96,231
80,193,81,103,238
81,193,66,85,203
82,193,21,45,131
83,193,0,2,56
84,193,0,5,27
85,193,2,18,43
86,193,65,67,126
87,193,10,5,71
88,193,8,1,45
89,193,8,1,32
90,193,8,6,28
91,193,0,0,18
92,193,0,10,28
93,193,0,24,61
94,193,41,70,146
95,193,78,110,219
96,193,70,104,238
97,193,68,102,251
98,193,67,101,250
99,193,67,101,250
100,193,67,101,250
101,193,66,100,249
102,193,66,100,249
103,193,66,100,249
104,193,63,97,246
105,193,63,97,246
106,193,62,96,245
107,193,61,95,244
108,193,60,94,243
109,193,60,94,243
110,193,59,93,242
111,193,59,94,240
112,193,60,90,236
113,193,60,91,234
114,193,59,89,235
115,193,59,90,233
116,193,58,88,234
117,193,57,88,231
118,193,56,86,232
119,193,56,87,230
120,193,56,86,232
121,193,56,87,230
122,193,55,85,231
123,193,55,86,229
124,193,54,84,230
125,193,53,84,227
126,193,52,82,228
127,193,52,83,226
128,193,49,79,225
129,193,49,80,223
130,193,48,78,224
131,193,47,78,221
132,193,47,77,223
133,193,46,77,220
134,193,45,75,221
135,193,45,76,219
136,193,41,71,217
137,193,41,72,215
138,193,41,71,217
139,193,40,71,214
140,193,39,69,215
141,193,38,69,212
142,193,38,68,214
143,193,37,67,213
144,193,37,67,215
145,193,36,66,216
146,193,35,65,215
147,193,34,64,214
148,193,33,63,213
149,193,32,62,212
150,193,31,61,211
151,193,31,61,211
152,193,26,56,206
153,193,26,56,206
154,193,25,55,205
155,193,24,54,204
156,193,23,53,203
157,193,22,52,202
158,193,21,51,201
159,193,20,50,200
160,193,16,48,195
161,193,16,48,193
162,193,15,47,194
163,193,13,45,190
164,193,9,44,190
165,193,8,43,187
166,193,7,42,188
167,193,6,41,185
168,193,3,39,185
169,193,3,40,183
170,193,2,40,185
171,193,1,39,182
172,193,1,39,184
173,193,0,38,181
174,193,0,38,183
175,193,1,38,181
176,193,3,36,177
177,193,3,34,174
178,193,3,34,174
179,193,2,33,173
180,193,1,32,172
181,193,2,31,171
182,193,2,31,171
0,194,5,34,174
1,194,5,34,174
2,194,5,34,174
3,194,6,35,175
4,194,7,36,176
5,194,6,37,177
6,194,6,37,177
7,194,6,39,178
8,194,8,41,180
9,194,8,41,180
10,194,8,41,180
11,194,7,43,181
12,194,7,43,181
13,194,8,44,182
14,194,8,44,182
15,194,8,44,180
16,194,10,44,178
17,194,12,44,179
18,194,13,45,182
19,194,14,46,183
20,194,15,46,186
21,194,16,47,187
22,194,17,48,190
23,194,17,49,192
24,194,20,52,197
25,194,21,53,200
26,194,22,54,201
27,194,24,55,205
28,194,25,56,208
29,194,27,58,211
30,194,28,59,212
31,194,30,59,212
32,194,34,62,208
33,194,36,62,207
34,194,36,62,207
35,194,36,62,207
36,194,37,63,208
37,194,37,63,208
38,194,37,63,208
39,194,38,64,209
40,194,40,66,211
41,194,41,67,212
42,194,41,67,212
43,194,43,69,214
44,194,44,70,215
45,194,45,71,216
46,194,46,72,217
47,194,45,73,219
48,194,47,75,221
49,194,45,75,221
50,194,46,76,224
51,194,47,77,223
52,194,47,77,225
53,194,48,78,224
54,194,49,79,227
55,194,49,79,225
56,194,50,80,228
57,194,50,80,226
58,194,51,81,229
59,194,52,82,228
60,194,52,82,230
61,194,53,83,229
62,194,54,84,232
63,194,53,85,230
64,194,56,89,230
65,194,54,90,228
66,194,55,91,231
67,194,55,91,229
68,194,56,92,232
69,194,56,92,230
70,194,56,92,232
71,194,56,92,230
72,194,60,96,236
73,194,60,96,234
74,194,60,96,236
75,194,60,96,234
76,194,61,97,237
77,194,61,97,235
78,194,61,97,237
79,194,65,96,236
80,194,83,106,248
81,194,76,95,226
82,194,69,90,197
83,194,1,23,96
84,194,0,10,37
85,194,0,5,25
86,194,15,22,68
87,194,2,0,52
88,194,10,4,40
89,194,6,2,25
90,194,6,8,20
91,194,0,1,18
92,194,0,0,41
93,194,29,52,119
94,194,76,104,201
95,194,76,108,227
96,194,68,101,240
97,194,66,100,249
98,194,65,99,248
99,194,65,99,248
100,194,65,99,248
101,194,64,98,247
102,194,64,98,247
103,194,64,98,247
104,194,64,98,247
105,194,63,97,246
106,194,63,97,246
107,194,62,96,245
108,194,61,95,244
109,194,61,95,244
110,194,60,94,243
111,194,60,94,243
112,194,63,93,241
113,194,63,93,239
114,194,63,93,241
115,194,62,92,238
116,194,61,91,239
117,194,60,90,236
118,194,60,90,238
119,194,59,89,235
120,194,57,87,235
121,194,56,86,232
122,194,56,86,234
123,194,55,85,231
124,194,54,84,232
125,194,53,83,229
126,194,53,83,231
127,194,52,82,228
128,194,53,83,231
129,194,52,82,228
130,194,52,82,230
131,194,51,81,227
132,194,50,80,228
133,194,49,79,225
134,194,49,79,227
135,194,49,79,225
136,194,46,76,224
137,194,45,75,221
138,194,45,75,223
139,194,44,74,220
140,194,43,73,221
141,194,42,72,218
142,194,42,72,220
143,194,42,72,220
144,194,39,69,219
145,194,38,68,218
146,194,38,68,218
147,194,36,66,216
148,194,35,65,215
149,194,34,64,214
150,194,33,63,213
151,194,33,63,213
152,194,31,61,211
153,194,31,61,211
154,194,30,60,210
155,194,29,59,209
156,194,28,58,208
157,194,27,57,207
158,194,26,56,206
159,194,25,55,205
160,194,24,55,205
161,194,23,55,202
162,194,22,53,203
163,194,20,52,199
164,194,17,51,200
165,194,15,50,196
166,194,14,48,197
167,194,13,48,194
168,194,6,42,190
169,194,6,42,188
170,194,4,42,189
171,194,4,42,187
172,194,3,41,188
173,194,3,41,186
174,194,1,41,188
175,194,3,41,186
176,194,3,38,180
177,194,5,38,179
178,194,4,37,178
179,194,4,37,178
180,194,3,36,177
181,194,3,34,176
182,194,2,33,175
0,195,0,30,182
1,195,0,31,181
2,195,0,31,183
3,195,1,32,182
4,195,2,33,185
5,195,3,34,184
6,195,1,35,186
7,195,2,36,185
8,195,3,37,188
9,195,2,38,186
10,195,3,39,189
11,195,3,39,187
12,195,2,39,189
13,195,3,41,188
14,195,3,40,190
15,195,4,40,186
16,195,10,47,188
17,195,12,48,188
18,195,12,47,189
19,195,14,49,191
20,195,15,50,192
21,195,16,51,195
22,195,17,52,196
23,195,19,51,198
24,195,20,52,199
25,195,20,51,201
26,195,22,53,203
27,195,23,54,206
28,195,25,56,209
29,195,26,57,210
30,195,27,58,211
31,195,29,58,211
32,195,33,60,211
33,195,34,60,209
34,195,34,60,209
35,195,35,61,210
36,195,35,61,210
37,195,36,62,211
38,195,36,62,211
39,195,36,62,211
40,195,39,65,214
41,195,39,65,214
42,195,40,66,215
43,195,41,67,216
44,195,42,68,217
45,195,44,70,219
46,195,44,70,219
47,195,44,71,220
48,195,45,72,221
49,195,44,74,222
50,195,44,74,224
51,195,45,75,223
52,195,46,76,226
53,195,47,77,225
54,195,47,77,227
55,195,48,78,226
56,195,47,77,227
57,195,47,77,225
58,195,48,78,228
59,195,49,79,227
60,195,49,79,229
61,195,50,80,228
62,195,51,81,231
63,195,50,82,229
64,195,53,85,228
65,195,51,86,228
66,195,51,86,228
67,195,52,87,229
68,195,52,87,229
69,195,52,87,229
70,195,53,88,230
71,195,53,88,230
72,195,56,91,233
73,195,56,91,233
74,195,56,91,233
75,195,56,91,233
76,195,57,92,234
77,195,57,92,234
78,195,57,92,234
79,195,61,92,235
80,195,64,88,238
81,195,77,95,239
82,195,81,100,229
83,195,52,73,166
84,195,0,5,42
85,195,0,7,26
86,195,0,0,32
87,195,0,0,37
88,195,1,0,27
89,195,13,10,27
90,195,0,0,5
91,195,0,11,31
92,195,0,1,69
93,195,59,79,178
94,195,71,98,215
95,195,60,93,224
96,195,68,100,243
97,195,65,99,248
98,195,65,99,248
99,195,65,99,248
100,195,64,98,247
101,195,64,98,247
102,195,64,98,247
103,195,63,97,246
104,195,63,97,246
105,195,63,97,246
106,195,62,96,245
107,195,61,95,244
108,195,61,95,244
109,195,60,94,243
110,195,59,93,242
111,195,59,93,242
112,195,61,91,241
113,195,60,90,238
114,195,60,90,240
115,195,59,89,237
116,195,58,88,238
117,195,57,87,235
118,195,57,87,237
119,195,57,87,235
120,195,53,83,233
121,195,52,82,230
122,195,52,82,232
123,195,51,81,229
124,195,50,80,230
125,195,49,79,227
126,195,49,79,229
127,195,48,78,226
128,195,50,80,230
129,195,50,80,228
130,195,49,79,229
131,195,49,79,227
132,195,48,78,228
133,195,47,77,225
134,195,47,77,227
135,195,46,76,224
136,195,43,73,223
137,195,43,73,221
138,195,42,72,222
139,195,41,71,219
140,195,40,70,220
141,195,40,70,218
142,195,39,69,219
143,195,39,69,219
144,195,35,65,215
145,195,34,64,214
146,195,33,63,213
147,195,32,62,212
148,195,31,61,211
149,195,30,60,210
150,195,29,59,209
151,195,29,59,209
152,195,33,63,213
153,195,32,62,212
154,195,31,61,211
155,195,30,60,210
156,195,29,59,209
157,195,28,58,208
158,195,27,57,207
159,195,26,56,206
160,195,23,54,204
161,195,22,53,203
162,195,21,52,204
163,195,19,50,200
164,195,16,50,201
165,195,14,48,197
166,195,13,47,198
167,195,11,47,195
168,195,8,44,194
169,195,8,44,192
170,195,7,44,194
171,195,6,44,191
172,195,6,43,193
173,195,5,43,190
174,195,3,43,192
175,195,5,43,190
176,195,6,41,185
177,195,5,40,182
178,195,7,39,182
179,195,6,38,181
180,195,5,37,180
181,195,4,36,179
182,195,4,36,179
0,196,1,34,191
1,196,1,34,189
2,196,1,34,191
3,196,2,35,190
4,196,2,37,193
5,196,3,38,192
6,196,3,38,194
7,196,3,40,193
8,196,2,38,194
9,196,2,39,192
10,196,1,40,195
11,196,1,40,193
12,196,1,40,195
13,196,2,41,194
14,196,2,41,196
15,196,2,41,194
16,196,8,48,197
17,196,9,49,196
18,196,11,49,196
19,196,13,51,198
20,196,14,52,199
21,196,15,52,202
22,196,17,53,203
23,196,18,52,203
24,196,16,50,201
25,196,17,51,202
26,196,20,51,203
27,196,22,53,206
28,196,24,53,207
29,196,26,55,209
30,196,27,56,210
31,196,30,56,211
32,196,35,60,214
33,196,35,60,214
34,196,35,60,214
35,196,36,61,215
36,196,36,61,215
37,196,37,62,216
38,196,37,62,216
39,196,37,62,216
40,196,40,65,219
41,196,40,65,219
42,196,41,66,220
43,196,42,67,221
44,196,43,68,222
45,196,45,70,224
46,196,45,70,224
47,196,45,72,225
48,196,46,73,226
49,196,45,75,225
50,196,45,74,227
51,196,46,76,226
52,196,47,76,229
53,196,48,78,228
54,196,48,77,230
55,196,49,79,229
56,196,52,81,234
57,196,53,83,233
58,196,53,82,235
59,196,54,84,234
60,196,55,84,237
61,196,56,86,236
62,196,56,85,238
63,196,55,86,236
64,196,58,90,237
65,196,56,91,235
66,196,56,91,235
67,196,57,92,236
68,196,57,92,236
69,196,57,92,236
70,196,58,93,237
71,196,58,93,237
72,196,60,95,239
73,196,60,95,239
74,196,60,95,239
75,196,61,96,240
76,196,61,96,240
77,196,62,97,241
